Iteration, Diversity, Elitism Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type
190, 2089, 0,05, 0,20, 300, singlePointCrossover, flipMutation
200, 2177, 0,05, 0,20, 300, singlePointCrossover, flipMutation
210, 2278, 0,05, 0,20, 300, singlePointCrossover, flipMutation
220, 2387, 0,05, 0,20, 300, singlePointCrossover, flipMutation
230, 2490, 0,05, 0,20, 300, singlePointCrossover, flipMutation
240, 2548, 0,05, 0,20, 300, singlePointCrossover, flipMutation
250, 2625, 0,05, 0,20, 300, singlePointCrossover, flipMutation
260, 2723, 0,05, 0,20, 300, singlePointCrossover, flipMutation
270, 2821, 0,05, 0,20, 300, singlePointCrossover, flipMutation
280, 2930, 0,05, 0,20, 300, singlePointCrossover, flipMutation
290, 3059, 0,05, 0,20, 300, singlePointCrossover, flipMutation
300, 3147, 0,05, 0,20, 300, singlePointCrossover, flipMutation
310, 3257, 0,05, 0,20, 300, singlePointCrossover, flipMutation
320, 3340, 0,05, 0,20, 300, singlePointCrossover, flipMutation
330, 3450, 0,05, 0,20, 300, singlePointCrossover, flipMutation
340, 3538, 0,05, 0,20, 300, singlePointCrossover, flipMutation
350, 3620, 0,05, 0,20, 300, singlePointCrossover, flipMutation
360, 3726, 0,05, 0,20, 300, singlePointCrossover, flipMutation
370, 3819, 0,05, 0,20, 300, singlePointCrossover, flipMutation
380, 3923, 0,05, 0,20, 300, singlePointCrossover, flipMutation
390, 4008, 0,05, 0,20, 300, singlePointCrossover, flipMutation
400, 4092, 0,05, 0,20, 300, singlePointCrossover, flipMutation
410, 4191, 0,05, 0,20, 300, singlePointCrossover, flipMutation
420, 4259, 0,05, 0,20, 300, singlePointCrossover, flipMutation
430, 4380, 0,05, 0,20, 300, singlePointCrossover, flipMutation
440, 4453, 0,05, 0,20, 300, singlePointCrossover, flipMutation
450, 4567, 0,05, 0,20, 300, singlePointCrossover, flipMutation
460, 4683, 0,05, 0,20, 300, singlePointCrossover, flipMutation
470, 4784, 0,05, 0,20, 300, singlePointCrossover, flipMutation
480, 4876, 0,05, 0,20, 300, singlePointCrossover, flipMutation
490, 4952, 0,05, 0,20, 300, singlePointCrossover, flipMutation
500, 5051, 0,05, 0,20, 300, singlePointCrossover, flipMutation
10, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
20, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
30, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
40, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
50, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
60, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
70, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
80, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
90, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
100, 296, 0,05, 0,20, 300, singlePointCrossover, swapMutation
110, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
120, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
130, 297, 0,05, 0,20, 300, singlePointCrossover, swapMutation
140, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
150, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
160, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
170, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
180, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
190, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
200, 297, 0,05, 0,20, 300, singlePointCrossover, swapMutation
210, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
220, 297, 0,05, 0,20, 300, singlePointCrossover, swapMutation
230, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
240, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
250, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
260, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
270, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
280, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
290, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
300, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
310, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
320, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
330, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
340, 296, 0,05, 0,20, 300, singlePointCrossover, swapMutation
350, 297, 0,05, 0,20, 300, singlePointCrossover, swapMutation
360, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
370, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
380, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
390, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
400, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
410, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
420, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
430, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
440, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
450, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
460, 298, 0,05, 0,20, 300, singlePointCrossover, swapMutation
470, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
480, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
490, 299, 0,05, 0,20, 300, singlePointCrossover, swapMutation
500, 300, 0,05, 0,20, 300, singlePointCrossover, swapMutation
10, 376, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
20, 456, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
30, 523, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
40, 565, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
50, 640, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
60, 689, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
70, 766, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
80, 832, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
90, 902, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
100, 961, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
110, 1040, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
120, 1095, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
130, 1187, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
140, 1229, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
150, 1306, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
160, 1387, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
170, 1445, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
180, 1478, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
190, 1556, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
200, 1621, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
210, 1704, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
220, 1754, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
230, 1811, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
240, 1864, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
250, 1924, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
260, 2003, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
270, 2086, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
280, 2148, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
290, 2233, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
300, 2295, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
310, 2396, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
320, 2424, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
330, 2517, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
340, 2578, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
350, 2638, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
360, 2689, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
370, 2759, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
380, 2849, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
390, 2918, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
400, 3000, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
410, 3057, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
420, 3150, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
430, 3243, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
440, 3319, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
450, 3398, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
460, 3451, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
470, 3522, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
480, 3580, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
490, 3657, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
500, 3717, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation
10, 365, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
20, 449, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
30, 528, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
40, 598, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
50, 663, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
60, 735, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
70, 819, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
80, 889, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
90, 970, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
100, 1023, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
110, 1101, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
120, 1178, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
130, 1244, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
140, 1326, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
150, 1397, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
160, 1477, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
170, 1544, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
180, 1608, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
190, 1676, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
